hrmonth,hryear4,pwsswgt,prtage,pemlr,peeduca,gestfips
10,2019,4589683,27,1,39,50
10,2019,30795597,4,-1,-1,53
10,2019,40624390,38,1,44,53
10,2019,6435335,38,1,43,54
10,2019,7498292,2,-1,-1,54
10,2019,43912781,18,7,37,51
10,2019,32069655,28,6,39,53
10,2019,30348175,24,1,41,53
10,2019,25240247,11,-1,-1,53
10,2019,-1,-1,-1,-1,50
10,2019,3781474,50,1,43,50
10,2019,-1,-1,-1,-1,50
10,2019,3520768,42,1,44,50
10,2019,3225577,42,1,37,50
10,2019,2930995,85,5,43,50
10,2019,-1,-1,-1,-1,51
10,2019,41390489,54,1,44,53
10,2019,45544059,41,1,40,48
10,2019,38854388,55,7,43,48
10,2019,48731775,48,1,43,48
10,2019,39104387,3,-1,-1,48
10,2019,-1,-1,-1,-1,48
10,2019,60051127,14,-1,-1,48
10,2019,38210270,44,7,39,48
10,2019,45403465,37,1,43,48
10,2019,39860486,24,1,44,55
10,2019,2863016,42,1,39,56
10,2019,29795631,61,5,46,55
10,2019,3293395,80,5,36,56
10,2019,9895768,20,1,40,54
10,2019,36174962,27,1,43,55
10,2019,35036763,52,1,42,55
10,2019,38018737,37,1,43,55
10,2019,3765289,6,-1,-1,50
10,2019,4832667,44,1,43,50
10,2019,-1,-1,-1,-1,50
10,2019,4452762,2,-1,-1,50
10,2019,17236005,56,6,40,49
10,2019,-1,-1,-1,-1,49
10,2019,3936863,40,1,45,50
10,2019,30024028,50,6,39,51
10,2019,40711773,20,7,39,53
10,2019,-1,-1,-1,-1,54
10,2019,7286912,42,1,40,54
10,2019,8806953,44,7,43,54
10,2019,33615984,66,1,44,51
10,2019,44583306,78,5,39,51
10,2019,30107082,41,1,39,53
10,2019,30057503,68,1,44,53
10,2019,40951764,44,1,42,55
10,2019,36790743,55,1,43,55
10,2019,34910062,36,1,45,55
10,2019,5986537,15,7,35,54
10,2019,-1,-1,-1,-1,54
10,2019,6824332,44,1,39,54
10,2019,29332457,15,7,36,55
10,2019,6587685,62,5,40,54
10,2019,36316663,32,1,42,53
10,2019,-1,-1,-1,-1,54
10,2019,9677775,16,7,36,54
10,2019,5636153,72,5,39,54
10,2019,66008556,2,-1,-1,55
10,2019,-1,-1,-1,-1,55
10,2019,6735348,27,1,39,56
10,2019,9740098,7,-1,-1,54
10,2019,8390515,15,7,35,50
10,2019,4085589,58,1,46,50
10,2019,38151615,30,1,40,51
10,2019,28858312,66,5,39,53
10,2019,4769789,38,1,39,50
10,2019,-1,-1,-1,-1,50
10,2019,37963951,8,-1,-1,51
10,2019,31395365,74,5,40,53
10,2019,5786893,80,5,44,54
10,2019,29298044,15,7,35,51
10,2019,51386192,63,5,40,51
10,2019,38525435,19,1,39,53
10,2019,6109479,64,5,39,54
10,2019,28834472,56,6,39,55
10,2019,30964905,77,1,40,55
10,2019,25694798,72,5,40,55
10,2019,14258914,36,1,39,49
10,2019,2954675,74,5,39,50
10,2019,25390497,9,-1,-1,53
10,2019,28700088,55,1,39,53
10,2019,7138270,59,1,43,54
10,2019,5881759,52,6,40,54
10,2019,-1,-1,-1,-1,54
10,2019,6410066,66,1,39,54
10,2019,5652404,5,-1,-1,54
10,2019,7591633,46,1,45,54
10,2019,7547594,22,1,39,54
10,2019,5963896,49,1,39,54
10,2019,-1,-1,-1,-1,53
10,2019,28511917,17,7,37,53
10,2019,-1,-1,-1,-1,53
10,2019,6125428,51,1,45,54
10,2019,-1,-1,-1,-1,51
10,2019,44814508,61,6,39,51
10,2019,28286721,65,1,41,53
10,2019,34291949,61,1,43,53
10,2019,4006869,72,5,39,50
10,2019,4310316,43,1,39,50
10,2019,3403637,52,1,40,50
10,2019,-1,-1,-1,-1,50
10,2019,3607220,65,5,42,50
10,2019,3311444,85,5,43,50
10,2019,3640518,31,1,43,50
10,2019,26506337,80,5,39,51
10,2019,41597347,33,2,43,51
10,2019,55890985,18,7,37,51
10,2019,38418078,31,1,41,51
10,2019,34865415,48,1,39,51
10,2019,41532575,32,1,43,51
10,2019,38794698,35,7,39,51
10,2019,-1,-1,-1,-1,53
10,2019,33623041,12,-1,-1,53
10,2019,34329783,3,-1,-1,53
10,2019,30994575,51,1,40,53
10,2019,6193915,80,6,33,54
10,2019,-1,-1,-1,-1,54
10,2019,38707476,16,7,35,53
10,2019,27573372,76,5,39,53
10,2019,30683202,80,5,39,53
10,2019,6387137,44,1,39,54
10,2019,31329595,77,5,44,51
10,2019,33956766,78,5,44,51
10,2019,30337069,48,2,42,53
10,2019,46030428,21,1,40,53
10,2019,15978754,33,1,40,49
10,2019,4444201,17,1,37,50
10,2019,52172940,28,1,43,51
10,2019,34373761,38,6,39,51
10,2019,48257179,21,7,39,48
10,2019,43228740,43,1,41,48
10,2019,-1,-1,-1,-1,51
10,2019,31648860,52,1,44,51
10,2019,-1,-1,-1,-1,51
10,2019,31749061,49,1,39,51
10,2019,39207190,37,1,39,51
10,2019,31427337,13,-1,-1,53
10,2019,5849906,59,1,39,54
10,2019,6070543,60,1,39,54
10,2019,2735860,17,7,38,56
10,2019,3882126,7,-1,-1,50
10,2019,36446092,75,5,43,51
10,2019,22964950,1,-1,-1,53
10,2019,35827214,37,1,39,53
10,2019,8054053,38,1,39,54
10,2019,15778322,14,-1,-1,49
10,2019,40871183,43,1,43,51
10,2019,34150649,23,1,42,53
10,2019,31692875,15,7,36,53
10,2019,37667797,16,7,36,53
10,2019,31332608,66,5,43,53
10,2019,-1,-1,-1,-1,53
10,2019,-1,-1,-1,-1,54
10,2019,12092024,77,5,43,49
10,2019,54604498,35,1,44,53
10,2019,-1,-1,-1,-1,53
10,2019,-1,-1,-1,-1,54
10,2019,26305771,3,-1,-1,53
10,2019,-1,-1,-1,-1,53
10,2019,11340476,1,-1,-1,54
10,2019,10718940,27,1,43,54
10,2019,-1,-1,-1,-1,53
10,2019,33661693,55,6,43,53
10,2019,31086127,57,1,40,53
10,2019,-1,-1,-1,-1,54
10,2019,4286236,17,1,39,50
10,2019,4389806,32,1,43,50
10,2019,-1,-1,-1,-1,50
10,2019,41301140,12,-1,-1,51
10,2019,42596702,45,1,44,53
10,2019,19160397,5,-1,-1,53
10,2019,27546079,72,5,43,53
10,2019,5486625,54,7,39,54
10,2019,50691899,22,1,39,51
10,2019,43482399,50,1,44,51
10,2019,29782583,72,5,40,51
10,2019,33926847,41,1,43,51
10,2019,9174823,37,1,40,54
10,2019,5831567,70,5,33,54
10,2019,6841133,52,1,43,54
10,2019,43472856,4,-1,-1,55
10,2019,7072664,46,6,39,54
10,2019,6063534,57,1,40,54
10,2019,11263659,37,2,39,54
10,2019,5452675,73,5,33,54
10,2019,-1,-1,-1,-1,53
10,2019,41507540,29,1,39,53
10,2019,-1,-1,-1,-1,54
10,2019,18870908,2,-1,-1,54
10,2019,28555864,57,1,43,51
10,2019,40241650,38,1,43,51
10,2019,29815785,51,1,44,51
10,2019,42786659,55,1,43,53
10,2019,3476713,32,1,43,50
10,2019,37534235,31,1,40,51
10,2019,51130647,0,-1,-1,51
10,2019,40447359,50,1,33,51
10,2019,17094720,12,-1,-1,54
10,2019,44883977,62,6,37,51
10,2019,-1,-1,-1,-1,53
10,2019,6710639,54,6,40,54
10,2019,-1,-1,-1,-1,54
10,2019,32588420,61,6,32,53
10,2019,-1,-1,-1,-1,54
10,2019,7715408,40,1,42,54
10,2019,30448725,61,5,39,53
10,2019,6175646,77,5,39,54
10,2019,6990119,26,4,42,54
10,2019,7980357,9,-1,-1,54
10,2019,6270471,53,1,44,54
10,2019,8892351,7,-1,-1,54
10,2019,48124865,25,1,41,55
10,2019,34516569,32,1,43,51
10,2019,11476219,69,1,41,49
10,2019,4038648,29,1,43,50
10,2019,3110649,47,1,39,50
10,2019,3684593,44,7,39,50
10,2019,30750689,70,1,43,51
10,2019,31793698,63,1,46,51
10,2019,25988373,4,-1,-1,51
10,2019,38803105,39,7,38,51
10,2019,3223131,49,1,39,50
10,2019,4248078,24,1,40,50
10,2019,-1,-1,-1,-1,51
10,2019,32960868,69,5,43,53
10,2019,3272409,37,1,39,50
10,2019,45048664,58,1,40,51
10,2019,-1,-1,-1,-1,51
10,2019,27726492,33,1,40,53
10,2019,45288043,46,1,39,51
10,2019,27438952,73,5,43,53
10,2019,32338038,24,1,43,53
10,2019,31097516,49,1,40,53
10,2019,-1,-1,-1,-1,49
10,2019,3178019,65,1,40,50
10,2019,4527658,45,1,39,50
10,2019,4139866,27,1,43,50
10,2019,27893299,69,5,39,47
10,2019,39959661,66,5,39,48
10,2019,42390484,38,1,40,48
10,2019,-1,-1,-1,-1,48
10,2019,13834103,37,1,39,49
10,2019,14220406,34,1,43,49
10,2019,-1,-1,-1,-1,50
10,2019,3781474,52,1,42,50
10,2019,-1,-1,-1,-1,51
10,2019,38468172,38,1,39,53
10,2019,37358072,17,7,36,53
10,2019,5070058,71,1,39,54
10,2019,4778797,54,1,40,50
10,2019,38952143,55,1,44,51
10,2019,6816282,39,1,43,54
10,2019,7407767,48,1,39,54
10,2019,-1,-1,-1,-1,50
10,2019,54174638,37,1,42,51
10,2019,42232463,56,1,44,51
10,2019,46728874,57,1,44,51
10,2019,12788324,43,1,43,49
10,2019,-1,-1,-1,-1,49
10,2019,-1,-1,-1,-1,50
10,2019,3369616,53,1,43,50
10,2019,4334516,11,-1,-1,50
10,2019,33947170,45,1,39,51
10,2019,47719030,61,1,44,51
10,2019,26362035,5,-1,-1,51
10,2019,25320127,0,-1,-1,49
10,2019,-1,-1,-1,-1,49
10,2019,15047310,33,1,39,49
10,2019,10814855,13,-1,-1,49
10,2019,3146740,57,6,39,56
10,2019,29176407,68,5,43,51
10,2019,35024140,62,1,39,51
10,2019,26495518,42,1,42,53
10,2019,-1,-1,-1,-1,53
10,2019,-1,-1,-1,-1,51
10,2019,31873019,63,1,43,51
10,2019,34761069,27,1,43,51
10,2019,-1,-1,-1,-1,51
10,2019,4256650,47,1,40,50
10,2019,3568168,50,1,44,50
10,2019,35802074,70,1,44,51
10,2019,35887378,19,1,40,51
10,2019,-1,-1,-1,-1,50
10,2019,-1,-1,-1,-1,51
10,2019,24227014,15,7,31,51
10,2019,-1,-1,-1,-1,51
10,2019,7452976,45,1,39,54
10,2019,8203722,7,-1,-1,54
10,2019,38509490,49,1,42,55
10,2019,27941145,3,-1,-1,53
10,2019,35314481,41,2,39,53
10,2019,7598729,19,4,39,54
10,2019,11401882,1,-1,-1,54
10,2019,-1,-1,-1,-1,51
10,2019,7938029,80,5,39,54
10,2019,-1,-1,-1,-1,55
10,2019,-1,-1,-1,-1,55
10,2019,-1,-1,-1,-1,54
10,2019,-1,-1,-1,-1,54
10,2019,24494853,65,5,44,55
10,2019,3400475,42,1,43,56
10,2019,6405887,34,1,40,54
10,2019,39782348,67,1,33,53
10,2019,5473369,69,6,39,54
10,2019,8071720,22,7,40,54
10,2019,-1,-1,-1,-1,54
10,2019,43389707,26,1,39,51
10,2019,48870071,1,-1,-1,51
10,2019,32069240,68,5,40,53
10,2019,32069655,27,1,40,53
10,2019,-1,-1,-1,-1,55
10,2019,32414828,16,7,36,55
10,2019,2605567,57,1,40,56
10,2019,2517760,11,-1,-1,56
10,2019,3169617,53,7,42,56
10,2019,3496042,69,1,40,56
10,2019,3911341,40,1,39,56
10,2019,4268878,19,7,39,56
10,2019,25390497,9,-1,-1,53
10,2019,5142302,80,5,39,54
10,2019,-1,-1,-1,-1,54
10,2019,37625762,43,1,40,55
10,2019,30262298,62,1,36,51
10,2019,-1,-1,-1,-1,51
10,2019,27753938,39,7,46,53
10,2019,29139572,40,1,39,53
10,2019,6308289,7,-1,-1,54
10,2019,7193142,45,1,39,54
10,2019,6435111,54,6,39,54
10,2019,5786893,85,5,46,54
10,2019,7167787,55,1,40,54
10,2019,29133378,61,1,39,55
10,2019,30710530,53,1,41,55
10,2019,2473004,3,-1,-1,56
10,2019,12669373,73,5,40,49
10,2019,3188646,74,5,39,50
10,2019,4910530,27,1,40,50
10,2019,39326221,33,7,40,51
10,2019,39375437,46,1,39,51
10,2019,33888840,11,-1,-1,51
10,2019,42437658,18,7,39,51
10,2019,30965461,72,5,40,51
10,2019,37396390,50,1,37,48
10,2019,40784001,18,1,37,48
10,2019,46332331,31,1,35,51
10,2019,40141502,35,1,44,51
10,2019,40659962,56,2,39,48
10,2019,46884798,63,5,40,48
10,2019,-1,-1,-1,-1,48
10,2019,4189573,58,6,40,50
10,2019,4044023,38,1,40,50
10,2019,-1,-1,-1,-1,51
10,2019,36222524,31,1,39,53
10,2019,26550157,31,1,40,53
10,2019,32495901,80,1,35,51
10,2019,56285967,41,5,40,51
10,2019,48831383,44,1,44,51
10,2019,77900106,14,-1,-1,51
10,2019,25726666,10,-1,-1,53
10,2019,35966925,64,1,40,53
10,2019,-1,-1,-1,-1,53
10,2019,26152070,33,1,42,53
10,2019,35298260,54,1,36,53
10,2019,6353227,48,3,42,54
10,2019,6470335,52,1,43,54
10,2019,5884277,71,5,40,54
10,2019,33615984,68,5,43,51
10,2019,33358489,32,1,44,51
10,2019,-1,-1,-1,-1,51
10,2019,26813232,13,-1,-1,53
10,2019,31563070,42,1,44,53
10,2019,34771692,9,-1,-1,53
10,2019,35571033,54,1,41,53
10,2019,42277334,20,1,39,53
10,2019,46139710,62,5,43,51
10,2019,50162524,22,1,39,51
10,2019,40887165,21,7,40,53
10,2019,-1,-1,-1,-1,51
10,2019,-1,-1,-1,-1,53
10,2019,-1,-1,-1,-1,53
10,2019,-1,-1,-1,-1,53
10,2019,34613838,35,7,40,51
10,2019,43853084,37,7,43,51
10,2019,46914992,28,7,44,51
10,2019,32697675,55,6,42,53
10,2019,6067167,57,6,39,54
10,2019,34387770,53,1,44,53
10,2019,28574874,35,1,44,53
10,2019,6315376,36,1,42,54
10,2019,9880563,29,1,40,54
10,2019,55661448,39,1,39,48
10,2019,-1,-1,-1,-1,48
10,2019,-1,-1,-1,-1,49
10,2019,4286236,19,7,40,50
10,2019,5944355,73,5,40,54
10,2019,6200264,67,1,44,54
10,2019,37074201,41,1,43,55
10,2019,2813221,12,-1,-1,56
10,2019,30850231,72,5,34,51
10,2019,53825098,54,1,43,51
10,2019,43233071,25,1,42,51
10,2019,30400731,52,1,42,51
10,2019,3585963,44,1,39,50
10,2019,32933227,45,1,40,51
10,2019,36889797,36,1,45,51
10,2019,38395923,45,1,39,53
10,2019,35184067,45,1,45,51
10,2019,34317244,57,1,43,51
10,2019,-1,-1,-1,-1,51
10,2019,48358852,22,7,31,51
10,2019,36852963,50,1,43,48
10,2019,-1,-1,-1,-1,48
10,2019,17212216,7,-1,-1,49
10,2019,-1,-1,-1,-1,50
10,2019,8885596,59,6,35,54
10,2019,6661455,68,5,39,54
10,2019,7338474,30,1,39,54
10,2019,-1,-1,-1,-1,54
10,2019,12986177,45,1,39,49
10,2019,13842610,66,5,43,49
10,2019,35708440,26,1,43,53
10,2019,32788862,39,1,40,53
10,2019,11910686,68,1,44,49
10,2019,15637383,61,4,40,49
10,2019,37440176,38,7,43,53
10,2019,-1,-1,-1,-1,54
10,2019,4928971,35,1,39,50
10,2019,37111092,37,1,44,51
10,2019,28164253,35,1,43,53
10,2019,44395003,20,7,39,53
10,2019,3727558,7,-1,-1,50
10,2019,5897913,23,1,40,50
10,2019,31097649,9,-1,-1,51
10,2019,34291949,61,1,40,53
10,2019,6701363,44,1,42,54
10,2019,7498292,2,-1,-1,54
10,2019,6034984,70,6,34,54
10,2019,-1,-1,-1,-1,54
10,2019,33942185,13,-1,-1,55
10,2019,-1,-1,-1,-1,56
10,2019,2605251,78,1,42,56
10,2019,-1,-1,-1,-1,56
10,2019,2878222,11,-1,-1,56
10,2019,-1,-1,-1,-1,51
10,2019,32214115,47,1,39,53
10,2019,5382823,61,1,41,54
10,2019,38251965,21,1,40,51
10,2019,37898805,63,5,39,51
10,2019,43999980,55,7,37,51
10,2019,3826595,19,1,37,50
10,2019,34613888,40,1,40,51
10,2019,52400689,20,1,39,51
10,2019,5758795,64,1,39,54
10,2019,29593391,3,-1,-1,51
10,2019,111633977,8,-1,-1,48
10,2019,44139144,9,-1,-1,48
10,2019,18850350,20,7,40,49
10,2019,16013223,46,1,39,49
10,2019,37642985,57,1,43,48
10,2019,-1,-1,-1,-1,48
10,2019,37059996,76,6,40,48
10,2019,15924495,59,5,31,49
10,2019,6849418,11,-1,-1,50
10,2019,34597150,46,1,44,53
10,2019,52501461,30,1,34,53
10,2019,26589807,32,1,36,53
10,2019,33956766,80,5,39,51
10,2019,32473124,60,1,39,53
10,2019,37176624,73,5,32,53
10,2019,33887494,4,-1,-1,53
10,2019,-1,-1,-1,-1,50
10,2019,46359036,16,7,36,51
10,2019,28452796,14,-1,-1,51
10,2019,41437733,76,7,44,51
10,2019,-1,-1,-1,-1,50
10,2019,35504512,50,1,43,51
10,2019,26511300,78,5,36,51
10,2019,31406633,58,1,43,53
10,2019,18818719,16,7,36,49
10,2019,12633760,71,5,45,49
10,2019,19020170,14,-1,-1,49
10,2019,-1,-1,-1,-1,49
10,2019,4340932,67,5,40,50
10,2019,4189573,56,1,41,50
10,2019,3272409,39,1,39,50
10,2019,48860043,23,1,43,51
10,2019,41541423,17,7,35,51
10,2019,24456484,14,-1,-1,51
10,2019,52939010,53,1,43,51
10,2019,-1,-1,-1,-1,51
10,2019,34442655,30,1,40,53
10,2019,27880180,42,1,43,53
10,2019,26655679,38,1,43,53
10,2019,39669092,37,1,39,53
10,2019,11910686,67,1,43,49
10,2019,10793630,12,-1,-1,49
10,2019,3718243,67,5,40,50
10,2019,4474903,28,1,40,50
10,2019,15477699,27,1,40,49
10,2019,5364429,13,-1,-1,50
10,2019,-1,-1,-1,-1,50
10,2019,4123947,60,1,40,50
10,2019,45542989,30,1,44,48
10,2019,41299063,54,1,39,48
10,2019,15069033,27,1,42,49
10,2019,-1,-1,-1,-1,49
10,2019,15078017,61,1,40,49
10,2019,27183650,28,7,40,49
10,2019,14230577,80,5,39,49
10,2019,5326856,0,-1,-1,50
10,2019,7407767,45,1,39,54
10,2019,5070058,71,6,40,54
10,2019,5932547,63,1,39,54
10,2019,5965896,51,6,39,54
10,2019,34079794,85,5,40,51
10,2019,43571895,68,1,40,51
10,2019,-1,-1,-1,-1,51
10,2019,28782137,28,1,43,53
10,2019,-1,-1,-1,-1,53
10,2019,33177982,71,1,44,53
10,2019,35223232,37,1,39,53
10,2019,5587872,52,1,39,54
10,2019,32069526,66,1,39,51
10,2019,40963382,57,1,40,51
10,2019,38180150,25,7,39,51
10,2019,42477932,30,1,41,53
10,2019,39184254,34,1,43,51
10,2019,39430434,34,1,39,53
10,2019,33799848,69,1,40,53
10,2019,3127177,76,5,40,50
10,2019,37551557,57,1,44,51
10,2019,-1,-1,-1,-1,53
10,2019,5803315,61,1,39,54
10,2019,36457797,40,1,43,51
10,2019,8676263,24,6,39,54
10,2019,26335953,63,1,43,55
10,2019,-1,-1,-1,-1,56
10,2019,4520137,24,4,44,56
10,2019,3219924,37,1,39,56
10,2019,3530499,75,5,40,56
10,2019,3047450,57,1,41,56
10,2019,3523861,52,1,42,56
10,2019,15000372,32,1,40,49
10,2019,3556165,64,1,39,50
10,2019,3246186,75,5,38,50
10,2019,41484663,51,4,41,51
10,2019,37537294,4,-1,-1,51
10,2019,29407408,47,1,43,51
10,2019,47851650,79,5,43,51
10,2019,34565453,31,1,44,51
10,2019,2757106,64,1,39,56
10,2019,35430440,42,1,42,53
10,2019,6426043,65,5,39,54
10,2019,-1,-1,-1,-1,54
10,2019,6016774,79,5,39,54
10,2019,4068103,15,7,35,56
10,2019,2822467,57,1,42,56
10,2019,2696930,6,-1,-1,56
10,2019,34343781,43,1,40,51
10,2019,38544015,35,1,39,53
10,2019,26444618,70,5,40,53
10,2019,31094140,62,1,43,53
10,2019,35330634,43,1,39,55
10,2019,38715945,17,7,37,55
10,2019,37101485,41,1,39,55
10,2019,3575895,50,1,40,56
10,2019,43677332,13,-1,-1,48
10,2019,42612263,62,1,36,48
10,2019,-1,-1,-1,-1,53
10,2019,5865627,69,5,39,54
10,2019,75447346,22,1,43,51
10,2019,31749061,47,1,42,51
10,2019,35802074,85,5,39,51
10,2019,32190971,2,-1,-1,53
10,2019,41852214,33,7,39,51
10,2019,-1,-1,-1,-1,51
10,2019,42379378,41,1,46,51
10,2019,54308615,29,1,39,51
10,2019,43217052,68,2,43,51
10,2019,43694802,55,1,43,51
10,2019,39251372,60,1,39,51
10,2019,47563440,77,7,32,51
10,2019,4981407,44,1,41,50
10,2019,3582336,66,1,39,50
10,2019,31576899,62,1,41,51
10,2019,-1,-1,-1,-1,51
10,2019,39427975,3,-1,-1,51
10,2019,35117205,74,5,40,53
10,2019,27588944,36,1,42,53
10,2019,41754883,40,1,39,53
10,2019,6562370,62,6,34,54
10,2019,6389474,55,1,44,54
10,2019,6389080,85,5,35,54
10,2019,6612917,80,5,40,54
10,2019,-1,-1,-1,-1,50
10,2019,-1,-1,-1,-1,50
10,2019,37876235,30,1,43,51
10,2019,35192239,40,1,42,51
10,2019,-1,-1,-1,-1,50
10,2019,36753589,38,1,43,51
10,2019,41148786,22,1,40,51
10,2019,43223982,64,1,43,51
10,2019,26598329,69,5,37,53
10,2019,26634592,5,-1,-1,53
10,2019,15585182,33,1,43,54
10,2019,6802442,45,7,39,54
10,2019,36861478,42,1,44,51
10,2019,29328686,66,6,44,51
10,2019,32705674,85,5,34,53
10,2019,36127113,17,7,37,53
10,2019,36847456,50,1,39,53
10,2019,36534462,39,1,43,53
10,2019,33163876,49,1,43,53
10,2019,29747075,20,4,35,53
10,2019,48550050,50,5,39,51
10,2019,32959992,1,-1,-1,53
10,2019,6215718,67,5,40,54
10,2019,-1,-1,-1,-1,54
10,2019,6762975,75,5,44,54
10,2019,7307258,14,-1,-1,54
10,2019,-1,-1,-1,-1,54
10,2019,30471451,85,5,40,55
10,2019,27021451,72,5,39,51
10,2019,36974103,41,1,40,51
10,2019,32075530,85,5,33,51
10,2019,-1,-1,-1,-1,53
10,2019,5564861,52,2,42,54
10,2019,-1,-1,-1,-1,54
10,2019,-1,-1,-1,-1,54
10,2019,6125428,54,1,39,54
10,2019,6935198,38,1,39,54
10,2019,-1,-1,-1,-1,54
10,2019,9350024,15,7,35,54
10,2019,-1,-1,-1,-1,55
10,2019,4589683,25,1,39,50
10,2019,-1,-1,-1,-1,50
10,2019,31652975,67,1,39,51
10,2019,29032517,47,1,43,51
10,2019,7167787,59,1,42,54
10,2019,9296441,23,1,39,54
10,2019,45421912,25,1,41,55
10,2019,3145373,49,1,39,56
10,2019,7641925,27,1,42,54
10,2019,9574758,22,4,39,54
10,2019,9173459,18,1,39,54
10,2019,6805115,56,1,39,54
10,2019,-1,-1,-1,-1,50
10,2019,3648875,37,1,39,50
10,2019,3849001,45,7,36,50
10,2019,35903774,18,1,40,51
10,2019,27019071,36,7,33,53
10,2019,11346476,19,7,40,54
10,2019,6461392,42,1,40,54
10,2019,8644955,53,1,43,54
10,2019,7734639,40,1,39,54
10,2019,7249727,26,1,39,54
10,2019,35970077,36,1,41,55
10,2019,24927393,64,1,43,55
10,2019,-1,-1,-1,-1,51
10,2019,42101550,45,1,40,51
10,2019,35223075,30,1,40,53
10,2019,6567245,56,2,39,54
10,2019,53305184,37,1,43,53
10,2019,33481690,15,7,34,53
10,2019,41365805,22,1,39,53
10,2019,7346914,28,1,39,54
10,2019,9019520,3,-1,-1,54
10,2019,36174962,26,1,44,55
10,2019,3019206,78,5,39,56
10,2019,3472109,77,5,39,56
10,2019,35741949,69,1,39,51
10,2019,41701128,33,1,39,51
10,2019,32760026,80,5,42,53
10,2019,32998906,27,1,43,53
10,2019,11223967,8,-1,-1,49
10,2019,43828057,80,5,40,51
10,2019,20583651,13,-1,-1,51
10,2019,38243253,36,1,40,53
10,2019,7640193,39,1,43,54
10,2019,3128285,42,1,41,56
10,2019,3133670,39,1,43,56
10,2019,3518519,47,1,42,50
10,2019,-1,-1,-1,-1,51
10,2019,7769575,61,6,39,54
10,2019,-1,-1,-1,-1,54
10,2019,7604944,17,7,37,54
10,2019,5756360,71,5,39,54
10,2019,5333283,85,5,39,54
10,2019,6963056,8,-1,-1,54
10,2019,63824526,36,1,43,51
10,2019,33616345,48,1,40,51
10,2019,39147944,36,1,40,53
10,2019,33104889,73,1,40,53
10,2019,3849420,23,1,43,56
10,2019,11589149,10,-1,-1,49
10,2019,19728218,19,1,39,49
10,2019,3497134,36,1,37,50
10,2019,3132274,85,5,46,50
10,2019,3381046,55,6,39,50
10,2019,2807546,46,1,43,50
10,2019,42415669,24,1,43,51
10,2019,31360280,9,-1,-1,51
10,2019,7877350,1,-1,-1,50
10,2019,37765416,62,5,46,51
10,2019,27994603,5,-1,-1,51
10,2019,27198408,40,1,40,53
10,2019,3360607,60,1,43,50
10,2019,3154151,62,1,44,50
10,2019,3701396,29,1,40,50
10,2019,3231468,50,1,40,50
10,2019,27781536,8,-1,-1,53
10,2019,30878853,29,1,42,53
10,2019,31018534,26,1,39,53
10,2019,-1,-1,-1,-1,54
10,2019,3476094,30,1,43,50
10,2019,3928906,34,1,43,50
10,2019,43298449,68,5,39,51
10,2019,-1,-1,-1,-1,51
10,2019,-1,-1,-1,-1,48
10,2019,87353866,50,1,43,48
10,2019,37693924,77,5,40,48
10,2019,-1,-1,-1,-1,48
10,2019,-1,-1,-1,-1,48
10,2019,-1,-1,-1,-1,48
10,2019,-1,-1,-1,-1,48
10,2019,13144434,64,6,40,49
10,2019,30282879,21,1,40,53
10,2019,-1,-1,-1,-1,53
10,2019,34893062,61,1,46,53
10,2019,12526438,23,1,39,54
10,2019,34442328,61,1,43,53
10,2019,0,36,-1,40,53
10,2019,-1,-1,-1,-1,53
10,2019,6431490,75,5,42,54
10,2019,38521978,50,1,46,53
10,2019,24666789,15,7,36,53
10,2019,30585195,59,6,40,53
10,2019,29795341,31,1,39,53
10,2019,33653212,0,-1,-1,53
10,2019,-1,-1,-1,-1,54
10,2019,9388672,19,1,39,54
10,2019,6435111,53,6,39,54
10,2019,11839046,10,-1,-1,49
10,2019,15406645,46,1,42,49
10,2019,4988606,9,-1,-1,50
10,2019,47066761,44,6,39,51
10,2019,-1,-1,-1,-1,50
10,2019,4867325,17,1,38,50
10,2019,47601680,53,1,39,51
10,2019,40595321,47,1,43,51
10,2019,31582811,58,7,38,51
10,2019,44782746,30,7,40,51
10,2019,36749744,39,1,44,51
10,2019,35192239,44,1,39,51
10,2019,-1,-1,-1,-1,49
10,2019,-1,-1,-1,-1,50
10,2019,3163781,59,1,41,50
10,2019,4148596,18,7,37,50
10,2019,-1,-1,-1,-1,53
10,2019,33787318,53,1,40,53
10,2019,30367104,67,5,41,53
10,2019,39878980,23,1,39,53
10,2019,36316663,33,1,40,53
10,2019,33972010,51,1,44,53
10,2019,-1,-1,-1,-1,54
10,2019,7572362,39,1,39,54
10,2019,26337540,14,-1,-1,53
10,2019,30057503,65,5,43,53
10,2019,-1,-1,-1,-1,54
10,2019,27753938,36,1,43,53
10,2019,7994229,10,-1,-1,54
10,2019,34493783,52,1,44,55
10,2019,30874307,53,7,39,55
10,2019,28324489,71,5,41,55
10,2019,-1,-1,-1,-1,56
10,2019,4041733,8,-1,-1,56
10,2019,3416305,59,1,41,56
10,2019,3650404,52,6,39,56
10,2019,34992756,55,1,46,55
10,2019,3050720,55,1,41,56
10,2019,3499793,69,5,40,56
10,2019,-1,-1,-1,-1,56
10,2019,4236712,48,1,42,50
10,2019,3790643,85,5,40,50
10,2019,47601680,52,1,39,51
10,2019,35093413,3,-1,-1,51
10,2019,-1,-1,-1,-1,51
10,2019,46122432,85,5,40,51
10,2019,29992151,11,-1,-1,51
10,2019,33752759,35,1,43,51
10,2019,2409829,9,-1,-1,56
10,2019,2508647,56,1,42,56
